/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/all_products/8day/,esacci.OC.8-days.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180704
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/all_products/daily/,esacci.OC.day.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.geographic-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/all_products/monthly/,esacci.OC.mon.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/chlor_a/5day/,esacci.OC.5-days.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/chlor_a/8day/,esacci.OC.8-days.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/chlor_a/daily/,esacci.OC.day.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.geographic-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/chlor_a/monthly/,esacci.OC.mon.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/iop/5day/,esacci.OC.5-days.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/iop/8day/,esacci.OC.8-days.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/iop/daily/,esacci.OC.day.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.geographic-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/iop/monthly/,esacci.OC.mon.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/kd/5day/,esacci.OC.5-days.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/kd/8day/,esacci.OC.8-days.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/kd/daily/,esacci.OC.day.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.geographic-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/kd/monthly/,esacci.OC.mon.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/rrs/5day/,esacci.OC.5-days.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/rrs/8day/,esacci.OC.8-days.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/rrs/daily/,esacci.OC.day.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.geographic-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/geographic/netcdf/rrs/monthly/,esacci.OC.mon.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.geographic.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/all_products/5day/,esacci.OC.5-days.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/all_products/8day/,esacci.OC.8-days.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180704
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/all_products/daily/,esacci.OC.day.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/all_products/monthly/,esacci.OC.mon.L3S.OC_PRODUCTS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/chlor_a/5day/,esacci.OC.5-days.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/chlor_a/8day/,esacci.OC.8-days.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/chlor_a/daily/,esacci.OC.day.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.sinusoidal-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/chlor_a/monthly/,esacci.OC.mon.L3S.CHLOR_A.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/iop/5day/,esacci.OC.5-days.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/iop/8day/,esacci.OC.8-days.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/iop/daily/,esacci.OC.day.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.sinusoidal-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/iop/monthly/,esacci.OC.mon.L3S.IOP.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/kd/5day/,esacci.OC.5-days.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/kd/8day/,esacci.OC.8-days.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/kd/daily/,esacci.OC.day.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.sinusoidal-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/kd/monthly/,esacci.OC.mon.L3S.K_490.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
